"AY.3","B.1.1.519","B.1.1.7","B.1.526","B.1.617.2","B.1.621","Other","P.1","location","C.37","A.2.5","AY.2","AY.1","B.1","P.1.1","B.1.2","B.1.214.3","B.1.621.1","C.36.3.1","B.1.628","C.36.3","B.1.1.318","B.1.626","B.1.429","date"
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-12
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-13
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-14
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-15
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-16
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-17
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-18
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-19
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-20
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-21
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-22
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-23
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-24
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-25
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-26
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-27
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-28
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-29
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-09-30
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-01
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-02
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-03
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-04
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-05
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-06
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-07
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-08
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-09
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-10
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-11
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-12
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-13
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-14
NA,NA,0,0,0,NA,0,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-15
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-16
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-17
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-18
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-19
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-20
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-21
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-22
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-23
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-24
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-25
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-26
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-27
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-28
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-29
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-30
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-10-31
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-01
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-02
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-03
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-04
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-05
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-06
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-07
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-08
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-09
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-10
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-11
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-12
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-13
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-14
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-15
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-16
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-17
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-18
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-19
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-20
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-21
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-22
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-23
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-24
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-25
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-26
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-27
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-28
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-29
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-11-30
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-01
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-02
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-03
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-04
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-05
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-06
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-07
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-08
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-09
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-10
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-11
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-12
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-13
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-14
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-15
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-16
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-17
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-18
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-19
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-20
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-21
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-22
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-23
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-24
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-25
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-26
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-27
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-28
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-29
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-30
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2020-12-31
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-01
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-02
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-03
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-04
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-05
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-06
NA,NA,0,0.25,0,NA,0.75,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-07
NA,NA,0,0.114754098360656,0,NA,0.885245901639344,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-08
NA,NA,0,0.0769230769230769,0,NA,0.923076923076923,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-09
NA,NA,0,0.0608695652173913,0,NA,0.939130434782609,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-10
NA,NA,0,0.0476190476190476,0,NA,0.952380952380952,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-11
NA,NA,0,0.032258064516129,0,NA,0.967741935483871,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-12
NA,NA,0,0.0212765957446809,0,NA,0.978723404255319,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-13
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-14
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-15
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-16
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-17
NA,NA,0,0.0161290322580645,0,NA,0.983870967741935,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-18
NA,NA,0.0921052631578947,0.0131578947368421,0,NA,0.894736842105263,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-19
NA,NA,0.142857142857143,0.0136054421768707,0,NA,0.843537414965986,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-20
NA,NA,0.0972222222222222,0.0138888888888889,0,NA,0.888888888888889,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-21
NA,NA,0.0736842105263158,0.0140350877192982,0,NA,0.912280701754386,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-22
NA,NA,0.0606936416184971,0.0144508670520231,0,NA,0.92485549132948,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-23
NA,NA,0.0542635658914729,0.0155038759689922,0,NA,0.930232558139535,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-24
NA,NA,0.0461538461538461,0,0,NA,0.953846153846154,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-25
NA,NA,0.0363636363636364,0,0,NA,0.963636363636364,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-26
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-27
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-28
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-29
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-30
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-01-31
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-01
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-02
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-03
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-04
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-05
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-06
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-07
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-08
NA,NA,0,0,0,NA,1,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-09
NA,NA,0.0555555555555556,0.0138888888888889,0,NA,0.930555555555556,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-10
NA,NA,0.0519480519480519,0.012987012987013,0,NA,0.935064935064935,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-11
NA,NA,0.0697674418604651,0.0116279069767442,0,NA,0.918604651162791,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-12
NA,NA,0.0705882352941176,0.0117647058823529,0,NA,0.917647058823529,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-13
NA,NA,0.0714285714285714,0.0119047619047619,0,NA,0.916666666666667,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-14
NA,NA,0.0705882352941176,0.0117647058823529,0,NA,0.917647058823529,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-15
NA,NA,0.0963855421686747,0.0120481927710843,0,NA,0.891566265060241,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-16
NA,NA,0.109375,0.015625,0,NA,0.875,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-17
NA,NA,0.159420289855072,0.0289855072463768,0,NA,0.811594202898551,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-18
NA,NA,0.146666666666667,0.0533333333333333,0,NA,0.8,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-19
NA,NA,0.138613861386139,0.0495049504950495,0,NA,0.811881188118812,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-20
NA,NA,0.14,0.05,0,NA,0.81,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-21
NA,NA,0.137614678899083,0.055045871559633,0,NA,0.807339449541284,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-22
NA,NA,0.133333333333333,0.0583333333333333,0,NA,0.808333333333333,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-23
NA,NA,0.112781954887218,0.0526315789473684,0,NA,0.834586466165414,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-24
NA,NA,0.0863309352517986,0.0575539568345324,0,NA,0.856115107913669,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-25
NA,NA,0.0808823529411765,0.0514705882352941,0,NA,0.867647058823529,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-26
NA,NA,0.0689655172413793,0.0517241379310345,0,NA,0.879310344827586,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-27
NA,NA,0.075,0.05,0,NA,0.875,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-02-28
NA,NA,0.0873015873015873,0.0555555555555556,0,NA,0.857142857142857,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-01
NA,NA,0.0725806451612903,0.0725806451612903,0,NA,0.854838709677419,0,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-02
NA,NA,0.0708661417322835,0.102362204724409,0,NA,0.771653543307087,0.0551181102362205,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-03
NA,NA,0.0779220779220779,0.112554112554113,0,NA,0.779220779220779,0.0303030303030303,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-04
NA,NA,0.0759493670886076,0.132911392405063,0,NA,0.768987341772152,0.0221518987341772,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-05
NA,NA,0.090293453724605,0.162528216704289,0,NA,0.7313769751693,0.0158013544018059,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-06
NA,NA,0.0996677740863787,0.166112956810631,0,NA,0.722591362126246,0.0116279069767442,"RI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2021-03-07
